cell line	drug	target	log10[IC50 (M)]	log10[GI50 (M)]	log2[HillSlope]	E_max
MDAMB157	PD173074	FGFR1/3	-5.2151	-5.7010000000000005	0.2461	0.11773
MDAMB157	PP242 hydrate	MTOR	-7.6959	-7.9967	-1.3551	0.044972000000000005
MDAMB157	Paclitaxel	TUBB	NaN	NaN	NaN	NaN
MDAMB157	SB-715992	KSP	-7.4012	-7.5715	1.6003	0.1934
MDAMB157	Sigma AKT1-2 inhibitor	AKT	-4.7612	-4.8427	2.0000	0.004591
MDAMB157	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.1219	-5.2297	1.9971	0.0059682
MDAMB157	TCS2312 dihydrochloride	CHK1	-6.7088	-6.8055	2.0000	0.05417999999999999
MDAMB157	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
MDAMB157	Temsirolimus	MTOR	-4.4201	-4.8037	1.0559	0.06888999999999999
MDAMB157	Topotecan	TOP1	-6.1842	-6.4415	0.0043	0.059199
MDAMB157	Trichostatin A	HDAC	-4.5205	-4.792	1.0419	0.0059946
MDAMB157	Triciribine	AKT	-4.4776	-6.2354	-0.5395	0.59746
MDAMB157	VX-680	AURK/FLT3/ABL/JAK2	-5.0273	-5.4475	-0.2375	0.11853
MDAMB157	Valproic acid	HDAC	-2.3798	-2.6696	0.5734	0.2293
MDAMB157	Vinorelbine	TUBB	-7.8895	-7.9587	1.9993	0.08058
MDAMB157	Vorinostat	HDAC	-3.6807	-4.0301	0.1349	0.008117300000000001
MDAMB157	XRP44X	ELK3	-5.808	-5.9381	1.9996	0.2405
MDAMB157	Z-Leu-Leu-Leu-al	Proteasome	-6.6005	-6.854	1.3945	0.11775
MDAMB157	Z-Leu-Leu-Norvalinal	Proteasome	-6.2359	-6.4226	1.4926	0.014809000000000001
MDAMB175VII	17-AAG	HSP90	-6.9902	-7.504	0.8041	0.24541999999999997
MDAMB175VII	5-FU	TYMS	-3.0736	-3.9453	-0.3549	0.10207000000000001
MDAMB175VII	5-FUdR	TYMS	-2.301	-6.309	0.8542	0.55404
MDAMB175VII	AG1478	EGFR	-5.5761	-5.9872	1.2172	0.25222
MDAMB175VII	BIBW2992	EGFR/HER2	-7.3144	-8.2297	-0.4041	0.01237
MDAMB175VII	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
MDAMB175VII	Bortezomib	Proteasome	-7.0006	-7.6186	0.1283	0.15188
MDAMB175VII	Bosutinib	Src	-4.9551	-6.0929	0.0936	0.2731
MDAMB175VII	CGC-11047	Polyamine analogue	-2.5467	-3.4619999999999997	0.0286	0.35964
MDAMB175VII	CGC-11144	Polyamine analogue	NaN	NaN	NaN	NaN
MDAMB175VII	CPT-11	TOP1	NaN	NaN	NaN	NaN
MDAMB175VII	Carboplatin	DNA cross-linker	-3.9613	-4.4163	0.6126	0.029278
MDAMB175VII	Cisplatin	DNA cross-linker	-4.7768	-5.3439	0.2394	0.046419999999999996
MDAMB175VII	Docetaxel	TUBB	-5.0	-7.8058	1.4657	0.763
MDAMB175VII	Doxorubicin	TOP2	-6.6036	-6.9876	0.9968	0.29357
MDAMB175VII	Epirubicin	TOP2	-5.5957	-7.0223	-1.0469	0.11533
MDAMB175VII	Erlotinib	EGFR	-4.9346	-5.6598	-0.4493	0.21764
MDAMB175VII	Etoposide	TOP2	-3.4776	-4.1525	-0.4933	0.7327100000000001
MDAMB175VII	Everolimus	MTOR	NaN	NaN	NaN	NaN
MDAMB175VII	Fascaplysin	CDK4	-6.439	-6.6543	1.4694	0
MDAMB175VII	GSK1059615	PI3K	-5.6435	-6.2973	0.1909	0.090813
MDAMB175VII	GSK1070916	AURK	-4.8858	-5.0396	1.5185	0.10224
MDAMB175VII	GSK1120212	MEK	-6.2037	-7.8746	-0.2872	0.44856
MDAMB175VII	GSK1838705A	IGF1R	-5.2661	-5.4282	1.6964	0.018053
MDAMB175VII	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
MDAMB175VII	GSK2126458A	PI3K	-7.2379	-8.298	-0.5677	0.15045
MDAMB175VII	GSK461364	PLK1	-4.6477	-4.9999	0.8213	0.3335
MDAMB175VII	GSK923295	CENPE	-4.4776	-7.1871	0.8359	0.7071
MDAMB175VII	Gefitinib	EGFR	-5.9675	-6.6138	0.1699	0.22728
MDAMB175VII	Geldanamycin	HSP90	-7.5417	-7.811	1.5445	0.3107
MDAMB175VII	Gemcitabine	DNA replication	-3.8416	-8.1862	1.5120	0.68665
MDAMB175VII	IKK 16	IKK	NaN	NaN	NaN	NaN
MDAMB175VII	Ibandronate sodium salt	FDPS	-3.9218	-4.4429	0.5597	0.17485
MDAMB175VII	Imatinib	ABL/KIT/PDGFR	-4.8324	-5.2006	0.5028	0.0056559
MDAMB175VII	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
MDAMB175VII	LBH589	HDAC	-6.0079	-6.4724	0.7540	0.12415
MDAMB175VII	Lestaurtinib	FLT3/JAK2/TrkA	-5.1586	-6.3133	1.3095	0.41152
MDAMB175VII	MG-132	Proteasome	-6.3707	-6.7413	1.1375	0.041713
MDAMB175VII	MLN4924	NAE1	-4.1759	-6.6452	0.1204	0.5032399999999999
MDAMB175VII	NSC663284	CDC25	-5.0133	-5.2352	1.7820	0.01053
MDAMB175VII	NU6102	CDK1/2	-4.1759	-4.2892	1.9975	0.6137699999999999
MDAMB175VII	Nutlin 3a	MDM2	-4.238	-5.3052	-0.3393	0.48244
MDAMB175VII	Olomoucine II	CDK1	-3.8761	-5.2061	0.7966	0.63893
MDAMB175VII	Oxaliplatin	DNA cross-linker	-4.5893	-5.4165	-0.1677	0.055001999999999995
MDAMB175VII	Oxamflatin	HDAC	-4.8714	-5.6373	0.3807	0.11055
MDAMB175VII	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
MDAMB175VII	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
MDAMB175VII	Paclitaxel	TUBB	-4.4776	-7.7201	1.3513	0.73047
MDAMB175VII	SB-715992	KSP	-5.2564	-6.0577	-0.4116	0.20615999999999998
MDAMB175VII	Sigma AKT1-2 inhibitor	AKT	-5.0332	-5.747000000000001	0.2798	0.083445
MDAMB175VII	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.0426	-5.2229	1.7604	0
MDAMB175VII	TCS2312 dihydrochloride	CHK1	-4.4776	-5.9556	-0.0308	0.57724
MDAMB175VII	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
MDAMB175VII	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
MDAMB175VII	Topotecan	TOP1	-4.872	-5.9961	-0.6861	0.31766
MDAMB175VII	Trichostatin A	HDAC	-4.6297	-5.2778	0.0538	0.056941
MDAMB175VII	Triciribine	AKT	-4.4776	-6.5976	-0.2617	0.66625
MDAMB175VII	VX-680	AURK/FLT3/ABL/JAK2	-4.4983	-4.8063	1.5864	0.030910000000000003
MDAMB175VII	Valproic acid	HDAC	-2.3662	-3.1952	-0.2326	0.23769
MDAMB175VII	Vinorelbine	TUBB	-5.5004	NaN	-1.4632	0.27399
MDAMB175VII	Vorinostat	HDAC	-3.4671	-4.2736	-0.2980	0.06388300000000001
MDAMB175VII	XRP44X	ELK3	-3.8761	-5.7271	1.5585	0.73443
MDAMB175VII	Z-Leu-Leu-Leu-al	Proteasome	-6.3307	-6.4938	1.2558	0.033286
MDAMB175VII	Z-Leu-Leu-Norvalinal	Proteasome	-5.9733	-6.2188	1.5479	0.054847
MDAMB231	17-AAG	HSP90	-5.7006	-5.8232	0.9627	0.19254000000000002
MDAMB231	5-FU	TYMS	-3.4067	-3.7244	-0.2781	0.15202000000000002
MDAMB231	5-FUdR	TYMS	-3.3613	-3.4799	0.2987	0.1657
MDAMB231	AG1478	EGFR	NaN	NaN	NaN	NaN
MDAMB231	BIBW2992	EGFR/HER2	-5.3722	-5.4047	1.9993	0.0029663
MDAMB231	Baicalein	Lipoxygenase	-4.6959	-4.7338	0.0676	0.098251
MDAMB231	Bortezomib	Proteasome	-7.0041	-7.0417	1.8887	0.003631
MDAMB231	Bosutinib	Src	NaN	NaN	NaN	NaN
MDAMB231	CGC-11047	Polyamine analogue	NaN	NaN	NaN	NaN
MDAMB231	CGC-11144	Polyamine analogue	-5.1765	-5.2321	-0.3456	0.014287000000000001
MDAMB231	CPT-11	TOP1	-4.9889	-5.0574	-0.2069	0.13775
MDAMB231	Carboplatin	DNA cross-linker	-3.7726	-3.8371	1.1332	0.074155
MDAMB231	Cisplatin	DNA cross-linker	-4.4918	-4.548	1.2023	0.05299500000000001
MDAMB231	Docetaxel	TUBB	-8.5229	-8.5833	0.7583	0.19245
MDAMB231	Doxorubicin	TOP2	-7.2786	-7.4049	-0.2603	0.12359
MDAMB231	Epirubicin	TOP2	-6.4388	-6.4883	1.0370	0.07332799999999999
MDAMB231	Erlotinib	EGFR	NaN	NaN	NaN	NaN
MDAMB231	Etoposide	TOP2	-5.4973	-5.5939	0.3115	0.024452
MDAMB231	Everolimus	MTOR	-4.3634	-4.2563	1.9993	0.1511
MDAMB231	Fascaplysin	CDK4	-6.5862	-6.6577	1.5690	0.005879100000000001
MDAMB231	GSK1059615	PI3K	-5.2956	-5.4363	0.4699	0.12599000000000002
MDAMB231	GSK1070916	AURK	-5.4547	-5.5379	-0.1012	0.11205
MDAMB231	GSK1120212	MEK	-5.7558	-6.6866	1.0129	0.5200600000000001
MDAMB231	GSK1838705A	IGF1R	-5.3805	-5.4071	1.9960	0.057483000000000006
MDAMB231	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
MDAMB231	GSK2126458A	PI3K	-6.7312	-6.7902	1.1434	0.245
MDAMB231	GSK461364	PLK1	-7.7101	-7.7688	1.9995	0.27275
MDAMB231	GSK923295	CENPE	-7.2762	-7.3785	0.9993	0.3026
MDAMB231	Gefitinib	EGFR	NaN	NaN	NaN	NaN
MDAMB231	Geldanamycin	HSP90	-7.6512	-7.7148	1.7394	0.2135
MDAMB231	Gemcitabine	DNA replication	-7.1523	-7.5536	0.5561	0.4311
MDAMB231	IKK 16	IKK	-5.8502	-5.9	0.5734	0.0032156999999999997
MDAMB231	Ibandronate sodium salt	FDPS	-4.1976	-4.3202	0.0621	0.050914
MDAMB231	Imatinib	ABL/KIT/PDGFR	-4.6859	-4.8678	0.7459	0.0020919
MDAMB231	Ixabepilone	TUBB	-9.2112	-9.2591	0.5782	0.1324
MDAMB231	LBH589	HDAC	-6.6333	-6.6787	1.5296	0.032061
MDAMB231	Lestaurtinib	FLT3/JAK2/TrkA	-6.0341	-6.1536	0.1596	0.065991
MDAMB231	MG-132	Proteasome	-6.6179	-6.6688	1.2780	0.0067312
MDAMB231	MLN4924	NAE1	-6.907	-7.0527	0.1388	0.01024
MDAMB231	NSC663284	CDC25	-5.0464	-5.0852	1.9993	0.0010464
MDAMB231	NU6102	CDK1/2	NaN	NaN	NaN	NaN
MDAMB231	Nutlin 3a	MDM2	NaN	NaN	NaN	NaN
MDAMB231	Olomoucine II	CDK1	-4.8569	-4.898	1.9971	0.16757
MDAMB231	Oxaliplatin	DNA cross-linker	-4.423	-4.5405	-0.5282	0.095305
MDAMB231	Oxamflatin	HDAC	-5.5427	-5.5779	1.9975	0.036433
MDAMB231	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
MDAMB231	PP242 hydrate	MTOR	-7.9267	-8.1456	-1.4501	0.076158
MDAMB231	Paclitaxel	TUBB	-8.2094	-8.305	0.5816	0.13126
MDAMB231	SB-715992	KSP	-7.5046	-7.5399	1.6814	0.12405
MDAMB231	Sigma AKT1-2 inhibitor	AKT	-4.7109	-4.7436	2.0000	0.0071881
MDAMB231	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.346	-5.4018	1.4787	0
MDAMB231	TCS2312 dihydrochloride	CHK1	-6.0477	-6.0895	1.9993	0.0787
MDAMB231	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
MDAMB231	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
MDAMB231	Topotecan	TOP1	-6.1848	-6.4463	-0.6845	0.12588
MDAMB231	Trichostatin A	HDAC	-4.7729	-4.8425	1.5979	0.026969999999999997
MDAMB231	Triciribine	AKT	-4.9232	-5.2626	-0.4501	0.4692
MDAMB231	VX-680	AURK/FLT3/ABL/JAK2	-4.863	-4.9264	0.1467	0.099781
MDAMB231	Valproic acid	HDAC	NaN	NaN	NaN	NaN
MDAMB231	Vinorelbine	TUBB	-8.0849	-8.3051	0.3937	0.17445
MDAMB231	Vorinostat	HDAC	-3.9168	-3.9968	0.5830	0.013863999999999998
MDAMB231	XRP44X	ELK3	NaN	NaN	NaN	NaN
MDAMB231	Z-Leu-Leu-Leu-al	Proteasome	-6.6324	-6.6622	1.9993	0.1031
MDAMB231	Z-Leu-Leu-Norvalinal	Proteasome	-6.0271	-6.0541	1.9996	0.01085
MDAMB361	17-AAG	HSP90	-7.1428	-7.2781	1.9996	0.1527
MDAMB361	5-FU	TYMS	-3.1738	-3.9518	-0.3762	0.070217
MDAMB361	5-FUdR	TYMS	-2.301	-3.2888	0.4412	0.67774
MDAMB361	AG1478	EGFR	-3.9210000000000003	-4.8228	0.0356	0.46321999999999997
MDAMB361	BIBW2992	EGFR/HER2	-6.4528	-8.2239	-0.8437	0.051114
MDAMB361	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
MDAMB361	Bortezomib	Proteasome	-3.8887	-4.848	-0.6026	0.56104
MDAMB361	Bosutinib	Src	-4.7758	-5.926	0.5568	0.47528000000000004
MDAMB361	CGC-11047	Polyamine analogue	-2.7147	-3.6671	-1.3199	0.43835
MDAMB361	CGC-11144	Polyamine analogue	-5.4425	-5.7701	0.6079	0.025209
MDAMB361	CPT-11	TOP1	-4.0696	-4.9968	1.3632	0.59354
MDAMB361	Carboplatin	DNA cross-linker	-3.7269	-4.3279	0.2522	0.19983
MDAMB361	Cisplatin	DNA cross-linker	-4.5999	-5.08	0.0936	0.12764
MDAMB361	Docetaxel	TUBB	-6.2289	-8.0978	0.9968	0.50561
MDAMB361	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
MDAMB361	Epirubicin	TOP2	-6.5196	-6.6831	1.9993	0.14855
MDAMB361	Erlotinib	EGFR	-4.1759	-4.2969	-0.0022	0.73056
MDAMB361	Etoposide	TOP2	-4.4807	-4.8662	0.9635	0.24035
MDAMB361	Everolimus	MTOR	NaN	NaN	NaN	NaN
MDAMB361	Fascaplysin	CDK4	-7.0411	-7.1518	1.9996	0.004044
MDAMB361	GSK1059615	PI3K	-5.352	-5.9326	-0.0123	0.10962999999999999
MDAMB361	GSK1070916	AURK	-5.0034	-5.2835	1.5595	0.030785000000000003
MDAMB361	GSK1120212	MEK	-4.7773	-4.7773	-1.0125	0.87182
MDAMB361	GSK1838705A	IGF1R	-4.7118	-4.8827	1.4816	0.031201999999999997
MDAMB361	GSK2119563A	PI3K	-5.0268	-5.3297	1.0398	0.069113
MDAMB361	GSK2126458A	PI3K	-7.9292	-8.7448	-0.1583	0.0011687000000000002
MDAMB361	GSK461364	PLK1	-5.2691	-8.4707	1.9996	0.4675
MDAMB361	GSK923295	CENPE	-7.231	-7.5457	1.9993	0.44445
MDAMB361	Gefitinib	EGFR	-4.7648	-5.1962	0.4071	0.33323
MDAMB361	Geldanamycin	HSP90	-7.7279	-7.9231	1.9989	0.162
MDAMB361	Gemcitabine	DNA replication	-7.5478	-8.2338	0.5685	0.41675
MDAMB361	IKK 16	IKK	-5.2451	-5.3817	1.7042	0.0028316
MDAMB361	Ibandronate sodium salt	FDPS	-4.3147	-4.8071	0.7604	0.1765
MDAMB361	Imatinib	ABL/KIT/PDGFR	-4.46	-4.6177	1.9557	0.005374800000000001
MDAMB361	Ixabepilone	TUBB	-7.8812	-8.4091	0.4683	0.31429
MDAMB361	LBH589	HDAC	-7.1231	-7.4381	1.4826	0.014565
MDAMB361	Lestaurtinib	FLT3/JAK2/TrkA	-5.7009	-6.3335	0.2128	0.054834
MDAMB361	MG-132	Proteasome	-6.3261	-6.6815	0.8189	0.10022
MDAMB361	MLN4924	NAE1	-6.456	-7.0414	1.0621	0.37799999999999995
MDAMB361	NSC663284	CDC25	-5.0972	-5.2837	2.0000	0.0013227
MDAMB361	NU6102	CDK1/2	-4.3628	-4.4830000000000005	1.9998	0.41352
MDAMB361	Nutlin 3a	MDM2	-4.4644	-4.7199	1.0482	0.20199
MDAMB361	Olomoucine II	CDK1	-4.6548	-5.0056	1.7051	0.41868
MDAMB361	Oxaliplatin	DNA cross-linker	-4.5725	-5.5177	-0.4789	0.094032
MDAMB361	Oxamflatin	HDAC	-5.7974	-6.1307	0.8323	0.005715
MDAMB361	PD173074	FGFR1/3	-4.7887	-4.655	1.7233	0.085833
MDAMB361	PP242 hydrate	MTOR	-7.3574	-8.4606	-0.8199	0.23639000000000002
MDAMB361	Paclitaxel	TUBB	-7.0959	-7.8297	0.5155	0.43228
MDAMB361	SB-715992	KSP	-7.3308	-7.499	1.9993	0.23947
MDAMB361	Sigma AKT1-2 inhibitor	AKT	-5.2801	-6.0459	0.0086	0.07413
MDAMB361	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.8396	-4.9777	1.2815	0.0026089000000000004
MDAMB361	TCS2312 dihydrochloride	CHK1	-6.1321	-6.5555	0.7373	0.14148
MDAMB361	Tamoxifen	ESR1	-4.1147	-4.3271	0.5792	0.23851999999999998
MDAMB361	Temsirolimus	MTOR	-5.0426	-6.5629	-1.1728	0.23506
MDAMB361	Topotecan	TOP1	-5.5601	-6.4516	-1.0775	0.23208
MDAMB361	Trichostatin A	HDAC	-4.9657	-5.0913	1.7933	0.0134
MDAMB361	Triciribine	AKT	NaN	NaN	NaN	NaN
MDAMB361	VX-680	AURK/FLT3/ABL/JAK2	-4.5905	-5.2826	1.1470	0.050532
MDAMB361	Valproic acid	HDAC	-2.4008	-2.8889	1.2892	0.04061
MDAMB361	Vinorelbine	TUBB	-7.8287	-7.9808	1.5054	0.159
MDAMB361	Vorinostat	HDAC	-3.9523	-4.2812	0.6434	0
MDAMB361	XRP44X	ELK3	-3.8761	-6.0304	1.9949	0.5121
MDAMB361	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
MDAMB361	Z-Leu-Leu-Norvalinal	Proteasome	NaN	NaN	NaN	NaN
MDAMB436	17-AAG	HSP90	-5.1444	-6.2076	-1.1411	0.23276999999999998
MDAMB436	5-FU	TYMS	-2.461	-3.3629	-0.9343	0.33732
MDAMB436	5-FUdR	TYMS	NaN	NaN	NaN	NaN
MDAMB436	AG1478	EGFR	NaN	NaN	NaN	NaN
MDAMB436	BIBW2992	EGFR/HER2	-5.0401	-5.3939	-0.0167	0.1227
MDAMB436	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
MDAMB436	Bortezomib	Proteasome	-6.7046	-6.8773	0.6799	0.042778
MDAMB436	Bosutinib	Src	NaN	NaN	NaN	NaN
MDAMB436	CGC-11047	Polyamine analogue	-2.8862	-3.6212	-0.3829	0.26425
MDAMB436	CGC-11144	Polyamine analogue	-6.2034	-6.4692	-0.2314	0.029242
MDAMB436	CPT-11	TOP1	-4.6307	-4.8571	0.1204	0.30818
MDAMB436	Carboplatin	DNA cross-linker	-3.8436	-4.2922	0.3306	0.10807
MDAMB436	Cisplatin	DNA cross-linker	-4.6576	-5.0394	-0.0167	0.13291
MDAMB436	Docetaxel	TUBB	-7.4465	-7.7477	1.9978	0.4703
MDAMB436	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
MDAMB436	Epirubicin	TOP2	-5.6557	-6.5812	-1.1168	0.13508
MDAMB436	Erlotinib	EGFR	-4.1759	-4.1759	1.9989	0.69494
MDAMB436	Etoposide	TOP2	-5.5006	-5.9347	-0.2226	0.27721
MDAMB436	Everolimus	MTOR	NaN	NaN	NaN	NaN
MDAMB436	Fascaplysin	CDK4	-6.3844	-6.4753	1.2534	0.023137
MDAMB436	GSK1059615	PI3K	-5.7066	-6.5611	0.1053	0.31266
MDAMB436	GSK1070916	AURK	-5.9265	-6.7461	-0.5381	0.31586
MDAMB436	GSK1120212	MEK	NaN	-4.857	NaN	NaN
MDAMB436	GSK1838705A	IGF1R	-5.2763	-5.3773	1.2209	0.0094926
MDAMB436	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
MDAMB436	GSK2126458A	PI3K	-4.4776	-6.3941	1.0093	0.61151
MDAMB436	GSK461364	PLK1	-7.3063	-7.8969	1.2160	0.3729
MDAMB436	GSK923295	CENPE	-6.8133	-7.6733	1.0314	0.4928
MDAMB436	Gefitinib	EGFR	NaN	NaN	NaN	NaN
MDAMB436	Geldanamycin	HSP90	NaN	NaN	NaN	NaN
MDAMB436	Gemcitabine	DNA replication	-7.2564	-7.5337	1.9191	0.43055
MDAMB436	IKK 16	IKK	-5.4692	-5.5589	1.4558	0
MDAMB436	Ibandronate sodium salt	FDPS	-4.138999999999999	-4.7604	-0.2096	0.06794700000000001
MDAMB436	Imatinib	ABL/KIT/PDGFR	-4.5561	-4.7613	0.6415	0.0090238
MDAMB436	Ixabepilone	TUBB	-7.7702	-8.2052	-0.5218	0.25566
MDAMB436	LBH589	HDAC	-6.0862	-6.5173	0.3807	0.2786
MDAMB436	Lestaurtinib	FLT3/JAK2/TrkA	-5.5581	-5.9136	0.3774	0.147
MDAMB436	MG-132	Proteasome	-6.7022	-6.8806	1.4967	0.03664
MDAMB436	MLN4924	NAE1	-6.2581	-6.5564	0.6654	0.12423
MDAMB436	NSC663284	CDC25	-5.1257	-5.4319	0.8090	0.004321800000000001
MDAMB436	NU6102	CDK1/2	NaN	NaN	NaN	NaN
MDAMB436	Nutlin 3a	MDM2	-4.3292	-4.4743	0.4147	0.3845
MDAMB436	Olomoucine II	CDK1	-4.9031	-5.1513	1.9996	0.4462
MDAMB436	Oxaliplatin	DNA cross-linker	-3.7061	-4.2948	-0.1115	0.2544
MDAMB436	Oxamflatin	HDAC	-4.6942	-5.3119	-0.2346	0.34838
MDAMB436	PD173074	FGFR1/3	-5.0428	-5.1998	0.6304	0.11765
MDAMB436	PP242 hydrate	MTOR	-6.9431	-8.1443	-1.9512	0.2455
MDAMB436	Paclitaxel	TUBB	-6.9992	-7.6578	1.1207	0.41395
MDAMB436	SB-715992	KSP	-7.3931	-7.5268	0.9731	0.2348
MDAMB436	Sigma AKT1-2 inhibitor	AKT	-4.4922	-4.3132	1.2351	0.15257
MDAMB436	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.3419	-5.4884	0.4212	0.007970399999999999
MDAMB436	TCS2312 dihydrochloride	CHK1	-6.2105	-6.4402	1.5792	0.2816
MDAMB436	Tamoxifen	ESR1	-4.4538	-4.5542	1.9968	0.0041381
MDAMB436	Temsirolimus	MTOR	-4.256	-4.3658	1.9996	0.071004
MDAMB436	Topotecan	TOP1	-7.4176	-7.6979	1.2699	0.31701
MDAMB436	Trichostatin A	HDAC	-4.614	-4.73	1.2762	0.2155
MDAMB436	Triciribine	AKT	-4.4776	-6.1973	0.7966	0.5028100000000001
MDAMB436	VX-680	AURK/FLT3/ABL/JAK2	-5.3894	-6.0657	-1.0212	0.17132
MDAMB436	Valproic acid	HDAC	NaN	NaN	NaN	NaN
MDAMB436	Vinorelbine	TUBB	-7.4414	-7.6361	1.1263	0.3079
MDAMB436	Vorinostat	HDAC	-3.4722	-3.8559	-0.5949	0.18584
MDAMB436	XRP44X	ELK3	-3.8761	-5.8819	1.9989	0.5494
MDAMB436	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
MDAMB436	Z-Leu-Leu-Norvalinal	Proteasome	NaN	NaN	NaN	NaN
MDAMB453	17-AAG	HSP90	-7.2574	-7.4074	1.6457	0.1702
MDAMB453	5-FU	TYMS	-2.9301	-3.9984	-1.3216	0.24911
MDAMB453	5-FUdR	TYMS	NaN	NaN	NaN	NaN
MDAMB453	AG1478	EGFR	NaN	NaN	NaN	NaN
MDAMB453	BIBW2992	EGFR/HER2	-6.3716	-7.0248	-0.7362	0.045869
MDAMB453	Baicalein	Lipoxygenase	-3.7773	-3.8846	1.2455	0.50413
MDAMB453	Bortezomib	Proteasome	-7.1412	-7.4057	0.3879	0.090482
MDAMB453	Bosutinib	Src	NaN	NaN	NaN	NaN
MDAMB453	CGC-11047	Polyamine analogue	NaN	NaN	NaN	NaN
MDAMB453	CGC-11144	Polyamine analogue	-5.54	-6.2566	-1.1928	0.082651
MDAMB453	CPT-11	TOP1	-4.7831	-5.2047	0.0172	0.21386999999999998
MDAMB453	Carboplatin	DNA cross-linker	-4.0304	-4.2419	0.8464	0.089176
MDAMB453	Cisplatin	DNA cross-linker	-4.8746	-5.1572	0.6369	0.038132
MDAMB453	Docetaxel	TUBB	-7.7961	-8.3189	0.9888	0.3775
MDAMB453	Doxorubicin	TOP2	-6.6611	-6.9194	1.2839	0.095287
MDAMB453	Epirubicin	TOP2	-6.4081	-6.6511	0.9169	0.015487
MDAMB453	Erlotinib	EGFR	NaN	NaN	NaN	NaN
MDAMB453	Etoposide	TOP2	-4.6718	-5.3821	-0.9928	0.28522
MDAMB453	Everolimus	MTOR	-7.2603	-7.6163	0.6826	0.3202
MDAMB453	Fascaplysin	CDK4	-6.7919	-7.0851	0.2934	0.0014712
MDAMB453	GSK1059615	PI3K	-6.1978	-6.5344	0.5165	0.094422
MDAMB453	GSK1070916	AURK	-5.1035	-5.6475	0.3870	0.14257999999999998
MDAMB453	GSK1120212	MEK	-4.7773	-6.1307	0.8844	0.74502
MDAMB453	GSK1838705A	IGF1R	-5.2354	-5.3617	1.9996	0.15047
MDAMB453	GSK2119563A	PI3K	-5.6937	-6.4865	-1.2156	0.23045
MDAMB453	GSK2126458A	PI3K	-7.6413	-8.4034	-0.8552	0.033234
MDAMB453	GSK461364	PLK1	-6.1011	-8.1526	1.4602	0.48185
MDAMB453	GSK923295	CENPE	-5.7582	-7.2170000000000005	1.9996	0.51885
MDAMB453	Gefitinib	EGFR	-5.0358	-5.1652	1.9989	0.18488
MDAMB453	Geldanamycin	HSP90	-7.7885	-7.9081	1.9993	0.2197
MDAMB453	Gemcitabine	DNA replication	-5.8467	-7.9523	1.5717	0.4122
MDAMB453	IKK 16	IKK	-5.444	-5.5368	1.5690	0
MDAMB453	Ibandronate sodium salt	FDPS	-3.8591	-4.0394	1.2497	0.070971
MDAMB453	Imatinib	ABL/KIT/PDGFR	-4.7724	-5.0029	0.6663	0.00464
MDAMB453	Ixabepilone	TUBB	-8.3732	-8.5682	1.3547	0.32195
MDAMB453	LBH589	HDAC	-7.2363	-7.3376	1.9993	0.01459
MDAMB453	Lestaurtinib	FLT3/JAK2/TrkA	-5.8463	-6.2015	0.1916	0.042772000000000004
MDAMB453	MG-132	Proteasome	-6.4945	-6.5963	2.0000	0.01438
MDAMB453	MLN4924	NAE1	-5.0771	-5.8712	0.0468	0.42973999999999996
MDAMB453	NSC663284	CDC25	-5.2416	-5.3496	2.0000	0.015021000000000001
MDAMB453	NU6102	CDK1/2	-4.6778	-4.9268	0.8311	0.11342999999999999
MDAMB453	Nutlin 3a	MDM2	NaN	NaN	NaN	NaN
MDAMB453	Olomoucine II	CDK1	-5.1414	-5.3057	1.3879	0.0015015
MDAMB453	Oxaliplatin	DNA cross-linker	-4.6278	-5.1308	0.0201	0.047866000000000006
MDAMB453	Oxamflatin	HDAC	-6.2329	-6.5972	0.2798	0.0031726
MDAMB453	PD173074	FGFR1/3	-5.2994	-5.7672	-0.4367	0.18308
MDAMB453	PP242 hydrate	MTOR	-7.7064	-9.1458	-1.4231	0.22383000000000003
MDAMB453	Paclitaxel	TUBB	-7.7237	-8.0207	1.5286	0.38
MDAMB453	SB-715992	KSP	-7.4292	-7.5398	1.9996	0.2265
